id,customer_unique_key,serial_no,create_time,edit_time,dm_id_003,dm_id_005,dm_id_009,dm_summary_001,dm_summary_002,dm_summary_003,dm_summary_004,dm_summary_005,dm_summary_006,dm_summary_007,dm_summary_011,dm_summary_012,dm_summary_013,dm_summary_014,dm_summary_015,dm_summary_018,dm_summary_021,dm_summary_022,dm_summary_023,dm_summary_024,dm_summary_025,dm_creditdetails_001,dm_creditdetails_003,dm_creditdetails_004,dm_creditdetails_005,dm_creditdetails_006,dm_creditdetails_007,dm_creditdetails_009,dm_creditdetails_011,dm_creditdetails_012,dm_creditdetails_013,dm_creditdetails_029,dm_creditdetails_030,dm_creditdetails_031,dm_creditdetails_032,dm_creditdetails_034,dm_publicdetails_001,dm_publicdetails_002,dm_publicdetails_003,dm_publicdetails_008,dm_publicdetails_009,dm_creditdetails_017,dm_creditdetails_024,dm_repayment_1_001,dm_repayment_25_001,dm_repayment_2_001,dm_repayment_15_001,dm_creditdetails_028,dm_qc_sc_01,dm_qc_sc_02,dm_qc_sc_03,dm_qc_sc_04,dm_qc_sc_05,dm_ql_sc_01,dm_ql_sc_02,dm_ql_sc_03,dm_ql_sc_04,dm_ql_sc_05,dm_qdb_sc_01,dm_qdb_sc_02,dm_qdb_sc_03,dm_qdb_sc_04,dm_qdb_sc_05,dm_qc_so_01,dm_qc_so_02,dm_qc_so_03,dm_qc_so_04,dm_qc_so_05,dm_ql_so_01,dm_ql_so_02,dm_ql_so_03,dm_ql_so_04,dm_ql_so_05,dm_qdb_so_01,dm_qdb_so_02,dm_qdb_so_03,dm_qdb_so_04,dm_qdb_so_05,serial_no
1549571343817150464,C20230110268065700269146160,S20230110268065761870889021,2023-01-10T17:17:38.512,2023-01-11T00:33:20,ZZ,,ZZ,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,988.6669,0,0,0,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,2,2,0,0,988.4297,0.0000,0.0000,0,0,0,73,990.7471,0,0,////////////////////////,///////////////////////////////*0000000000000000000000000000,000000000000000000000000,////////////////////////////////////////////////////////////,0.0000,0,1,1,1,2,0,0,1,1,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,0,0,0,0,0,S20230110268065761870889021
1549652825478823936,C20230110268147185143656496,S20230110268147244316897332,2023-01-10T22:41:25.254,2023-01-11T00:34:40,BK,,ZZ,0,0.0000,0,3,994.0378,994.0672,994.0779,990.0111,988.0201,6,988.4228,6,0.0000,0,0,0,0,3,0.0000,946.0000,4981.0000,586.0000,641.2000,1/3,0,0,2,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,000000000000000000000000,/////////////**000000001112C*****246C///////////////////////,C///////////////////////,////*0000000***00000000C000000000000000000000000000000000000,0.0000,0,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,1,1,0,0,0,0,0,S20230110268147244316897332
1549169062026186752,C20230109267663114655379477,S20230109267663480163807310,2023-01-09T14:39:07.059,2023-01-10T00:31:06,GZ,YH,ZZ,0,0.0000,0,10,1148.3798,1140.8758,1187.0776,1039.1495,990.0360,0,0.0000,0,1000.0267,0,0,0,1,15,0.0000,13893.0000,88571.0000,6538.0000,15478.0000,4/9,0,60,33,9,0,0,0.0000,989.8213,992.9308,0,0,0,0,0.0000,1,0,000000000000000000000000,00000000000000000000CCCC000000C0000C000C0CCCC00CC00C0CC0C0C/,000C0CCCC00CC00C0CC0C0C/,0000000000C0000000000000000000000000000000000000000000000000,0.0000,1,1,1,1,5,3,4,12,21,45,1,2,2,2,2,1,1,1,1,4,3,3,10,13,27,1,2,2,2,2,S20230109267663480163807310
1549224059946434560,C20230109267718097056706573,S20230109267718478826455133,2023-01-09T18:17:39.585,2023-01-10T00:32:01,DZ,,ZZ,1,987.2864,1,1,987.9360,988.0692,989.0665,989.0753,989.0585,4,988.6553,7,987.5672,0,0,0,0,1,0.0000,69.0000,80.0000,67.0000,79.3000,0/1,0,0,12,1,0,1,0.0000,0.0000,989.1326,0,0,0,0,0.0000,0,0,000000000000000010000000,///////////////////////*0000001000011010CC0012001012C012334/,1010CC0012001012C012334/,//////////////**********000000000000000000000000000010000000,988.6425,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0,S20230109267718478826455133
1548752147600408576,C20230108267246190574317650,S20230108267246566375567432,2023-01-08T11:02:26.914,2023-01-09T00:30:31,DZ,YH,ZZ,0,0.0000,0,5,987.1319,993.6848,1036.0776,1011.0817,0.0000,1,987.1171,1,987.9294,0,0,0,0,5,0.0000,531.0000,9545.0000,20.0000,9.9000,1/2,0,0,31,5,0,0,0.0000,0.0000,987.2233,0,0,0,0,0.0000,0,0,00000000000000000000000/,000000C000000C00C#*CCCCC*C//C*CC**0C1CCC00C0C0C0000C0000000/,1CCC00C0C0C0000C0000000/,//////////////00000**00***000000000000000000000000000000000/,0.0000,0,0,0,2,4,0,0,1,2,6,0,0,0,0,0,0,0,0,2,4,0,0,1,2,5,0,0,0,0,0,S20230108267246566375567432
1548763976624013312,C20230108267258034361876517,S20230108267258395432730723,2023-01-08T11:49:27.173,2023-01-09T00:30:41,DZ,,ZZ,1,987.3852,1,2,990.4870,991.3569,995.0885,992.0852,990.0135,0,0.0000,0,987.0150,0,0,0,0,23,0.0000,568.0000,5672.0000,0.0000,342.5000,2/2,0,0,3,1,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,00000000000000000000000/,*000000000C////////////*00000000000C///////////**0***0***0//,///////////**0***0***0//,//#00000000100000000000000000000000000000000000000000000000/,0.0000,1,5,6,10,10,3,3,7,9,12,0,0,0,0,1,1,4,5,6,6,3,3,6,7,10,0,0,0,0,1,S20230108267258395432730723
1548894152057978880,C20230108267388208764039238,S20230108267388570992521235,2023-01-08T20:26:43.415,2023-01-09T00:32:07,,YH,ZZ,0,0.0000,0,3,1039.9595,1036.7618,1039.3733,1009.3258,1001.0820,0,0.0000,0,1012.6143,0,0,0,0,5,0.0000,6190.0000,8355.0000,5949.0000,4693.4000,1/3,0,103,30,16,0,0,0.0000,0.0000,1003.2870,0,0,0,0,0.0000,1,0,00000000000000000000000/,//////////////*00000000000000000000000000000000CC0C000CCCC0/,00000000000CC0C000CCCC0/,///////////////////////*00000000000000000000000000000000000/,0.0000,0,0,0,0,2,2,4,11,18,21,0,0,0,0,0,0,0,0,0,2,2,4,10,14,17,0,0,0,0,0,S20230108267388570992521235
1548427316132614144,C20230107266921366979227658,S20230107266921734949711900,2023-01-07T13:31:41.057,2023-01-08T00:32:00,ZZ,,ZZ,7,1071.1631,5,1,0.0000,0.0000,996.6169,996.6146,996.6867,7,999.7823,7,988.8652,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,117,3,1,0,1,0.0000,988.8579,0.0000,0,0,0,0,0.0000,1,0,5555554CC**************/,00000000000000000000000000000000010000101010123333544555677/,00101010123333544555677/,7778777777777777777777777777788888885555554CC**************/,999.7597,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,S20230107266921734949711900
1548462646126743552,C20230107266886167495065651,S20230107266957063769436223,2023-01-07T15:52:04.384,2023-01-08T00:32:53,GZ,YH,ZY,0,0.0000,0,1,0.0000,0.0000,990.0397,990.0672,990.0387,0,0.0000,0,990.4742,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,3,3,0,0,0.0000,0.0000,991.3652,0,0,0,0,0.0000,0,0,////////////////////////,/////////////////////////////////////////////////////000000/,/////////////////000000/,////////////////////////////////////////////////////////////,0.0000,4,4,4,4,4,0,1,4,4,5,0,0,0,0,0,4,4,4,4,4,0,1,4,4,5,0,0,0,0,0,S20230107266957063769436223
1548466580543279104,C20230107266739338379931671,S20230107266960999175827529,2023-01-07T16:07:42.422,2023-01-08T00:33:04,GZ,,ZZ,3,1009.7805,3,4,1025.3260,1019.4546,1029.2664,1014.0519,988.2823,0,0.0000,0,0.0000,0,0,0,0,4,0.0000,6027.0000,11432.0000,5426.0000,3284.0000,0/2,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,00010000001010000001010/,////////////////////////////////////////////////////////////,////////////////////////,00000000100000111101110122101230010100010000001010000001010/,0.0000,1,5,5,5,5,3,6,6,6,7,0,0,0,0,0,1,4,4,4,4,3,6,6,6,7,0,0,0,0,0,S20230107266960999175827529
1548469541948391424,C20230107266963572570079236,S20230107266963960564170817,2023-01-07T16:19:28.476,2023-01-08T00:33:16,QT,YH,ZZ,2,987.8634,2,3,1004.0520,995.3762,1005.0341,995.0502,992.0267,0,0.0000,0,987.1274,0,0,0,0,4,0.0000,830.0000,934.0000,830.0000,1612.1000,0/2,0,0,2,2,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,00000000000000000000100/,////////////////////////////////////////////#0000000*00000*/,////////#0000000*00000*/,10101000000101010000110011012000100000000000000000000000100/,0.0000,0,1,3,3,4,3,3,3,3,3,1,1,1,1,1,0,1,3,3,4,3,3,3,3,3,1,1,1,1,1,S20230107266963960564170817
1548075618960703488,C20230106266569658050686979,S20230106266570037500985362,2023-01-06T14:14:09.917,2023-01-07T00:33:07,BK,YH,ZYZY,3,992.0666,2,1,987.0721,987.0609,0.0000,0.0000,0.0000,7,989.2262,9,1003.3532,2,0,1,0,11,0.0000,0.0000,0.0000,0.0000,0.5000,0/0,0,0,8,2,1,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,*****0*****10**********/,00123345677777777777777777777777777777777777777777777777777/,77777777777777777777777/,00120123300C###################**********0*****10**********/,0.0000,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,S20230106266570037500985362
1548115808227983360,C20230106266609849662582855,S20230106266610226936033341,2023-01-06T16:53:51.785,2023-01-07T00:34:00,,,,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,987.1572,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,1,1,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,///////////////////////////////////////////0000000000000000/,///////0000000000000000/,////////////////////////////////////////////////////////////,0.0000,1,1,2,6,12,0,0,1,4,6,0,0,0,0,0,1,1,1,3,5,0,0,1,3,5,0,0,0,0,0,S20230106266610226936033341
1548232767816896512,C20230107266726800456040516,S20230107266727186176819289,2023-01-07T00:38:37.124,2023-01-07T00:38:37.124,ZZ,YH,ZZ,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,3,987.7313,3,988.5136,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,4,2,0,0,989.3161,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,////////////*00001001123C////////////////////#00000C////*00/,/////////#00000C////*00/,////////////////////////////////////////////////////////////,0.0000,1,1,1,2,6,8,12,12,12,14,0,0,0,0,0,1,1,1,2,6,2,6,6,6,7,0,0,0,0,0,S20230107266727186176819289
1547652093510717440,C20230105266145695487111186,S20230105266146510717206606,2023-01-05T10:11:13.581,2023-01-06T00:30:51,XX,,ZZ,1,995.2243,1,4,1042.0331,1048.0186,1054.5317,1017.0497,991.5532,0,0.0000,0,991.6516,0,0,0,0,6,8172.0000,22428.0000,19155.0000,22791.0000,3239.4000,0/4,1,12,5,3,0,0,0.0000,989.9722,999.5657,0,0,0,0,0.0000,1,0,00000000000000000000011/,////////*00000000000C/////*00000000000C////////#00000000000/,00C////////#00000000000/,///////////////////////////*0000000000000000000000000000011/,0.0000,0,0,2,9,12,1,1,1,16,17,0,0,1,2,2,0,0,2,6,7,1,1,1,12,13,0,0,1,1,1,S20230105266146510717206606
1547724314748948480,C20230105266218354547765261,S20230105266218733461192796,2023-01-05T14:58:12.466,2023-01-06T00:32:31,,,,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,-9990996,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,////////////////////////////////////////////////////////////,////////////////////////,////////////////////////////////////////////////////////////,0.0000,4,5,5,5,5,0,0,4,5,7,0,0,1,1,1,4,4,4,4,4,0,0,4,5,7,0,0,1,1,1,S20230105266218733461192796
1547724441769250816,C20230105266218490363523139,S20230105266218860452134949,2023-01-05T14:58:42.75,2023-01-06T00:32:31,XX,YH,ZY,0,0.0000,0,3,989.3271,989.4348,990.0197,990.0550,0.0000,0,0.0000,0,991.3396,0,0,0,0,3,0.0000,3604.0000,4100.0000,3548.0000,176.1000,0/2,0,0,45,13,0,0,0.0000,0.0000,991.3656,0,0,0,0,0.0000,0,0,00000000000000000000000/,/////////*00C0000CCCC0000000000C00C0CC0CCCCCC000000000000000,CC0CCCCCC000000000000000,/////////////////*0*000000000000000000000000000000000000000/,0.0000,0,0,1,4,10,0,0,6,8,17,0,0,0,0,0,0,0,1,4,8,0,0,3,4,11,0,0,0,0,0,S20230105266218860452134949
1547735348670922752,C20230105266229380282466320,S20230105266229767437693017,2023-01-05T15:42:03.158,2023-01-06T00:32:51,BK,YH,ZZ,0,0.0000,0,6,1047.8202,1047.5764,1049.1789,1003.0417,992.0338,1,987.7526,1,988.6841,0,0,0,0,6,0.0000,6447.0000,6456.0000,6443.0000,5432.8000,0/6,0,0,12,4,0,0,0.0000,0.0000,987.7630,0,0,0,0,0.0000,0,0,00000000000000000000000/,/////////*00000C/*00000000010CC0000C00C/*00000000C000000C00/,00C/*00000000C000000C00/,00000**0000000000000000000000000000000000000000000000000000/,0.0000,1,1,1,1,2,3,4,6,6,7,0,0,0,0,0,1,1,1,1,2,3,4,6,6,7,0,0,0,0,0,S20230105266229767437693017
1547746216167112704,C20230105266240253923311679,S20230105266240634476703823,2023-01-05T16:25:14.171,2023-01-06T00:33:25,ZZ,YH,ZZ,1,988.8542,5,9,1107.0547,1081.6246,1144.1709,1024.0732,992.0744,0,0.0000,0,988.8183,0,0,0,0,17,0.0000,13037.0000,15462.0000,12765.0000,10759.7000,0/7,0,0,4,3,0,0,987.6774,0.0000,0.0000,0,0,0,0,0.0000,0,0,000000C00000010100000000,///////////////////////////////////*00000000000000000000000/,00000000000000000000000/,000000101101000101010000100C00000000000000C00000010100000000,0.0000,2,2,3,4,8,1,1,2,2,7,0,0,1,1,1,2,2,3,4,5,1,1,2,2,5,0,0,1,1,1,S20230105266240634476703823
1547753431779282945,C20230105266247452913451032,S20230105266247849182904383,2023-01-05T16:53:54.507,2023-01-06T00:34:10,,YH,ZZ,3,995.8326,4,10,1279.7755,1279.7136,1301.5534,1038.0838,990.0247,1,991.1758,1,1000.2119,0,0,0,0,10,10706.0000,27526.0000,32794.0000,26938.0000,26571.4000,0/8,0,0,7,3,0,2,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,000000000000000000111123,//////////////////////////*00000000C00000000000000000001111/,00000000000000000001111/,000000000000000010000000000000000000000000000000000000111123,990.7228,1,1,1,1,4,1,4,4,8,23,0,1,2,4,6,1,1,1,1,4,1,4,4,5,14,0,1,1,1,1,S20230105266247849182904383
1547787302096896000,C20230105266281350481461267,S20230105266281720393904176,2023-01-05T19:08:29.82,2023-01-06T00:38:13,GZ,,ZY,0,0.0000,0,6,1055.3365,1060.2477,1091.0511,1012.0325,0.0000,0,0.0000,0,991.6770,0,0,0,0,10,0.0000,12057.0000,59500.0000,7151.0000,6303.4000,2/6,0,61,5,4,0,0,0.0000,989.5457,987.8295,0,0,0,0,0.0000,1,0,000000C00000000000000000,00000000000000000000000000000000000000000000000C00000000000/,00000000000C00000000000/,/////*******000*0**0*000000000000000000000C00000000000000000,0.0000,2,2,5,5,6,1,1,1,1,3,0,0,0,0,0,2,2,4,4,5,1,1,1,1,3,0,0,0,0,0,S20230105266281720393904176
1547805030585241600,C20230105266299072263106605,S20230105266299449024852004,2023-01-05T20:18:56.621,2023-01-06T00:38:47,GZ,YH,ZY,0,0.0000,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,987.9443,0,0,0,0,1,0.0000,0.0000,260.0000,0.0000,0.0000,0/0,0,0,22,2,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,***0*00000000*00*000000/,//////////*00000C//////////CCC/C//CCCCCC/*0C/#000000C000000/,CCCC/*0C/#000000C000000/,//////////////////*********************0*00000000*00*000000/,0.0000,1,1,2,2,2,0,0,0,5,8,0,0,0,0,0,1,1,2,2,2,0,0,0,4,5,0,0,0,0,0,S20230105266299449024852004
1547279000850173952,C20230104265773036416942159,S20230104265773419394642005,2023-01-04T09:28:41.359,2023-01-05T00:30:25,GZ,,QT,3,987.0570,1,8,1094.0440,1103.6790,1165.6722,1087.0656,987.6132,0,0.0000,0,1001.8353,0,0,0,0,11,0.0000,8050.0000,27824.0000,5851.0000,10113.0000,0/4,0,0,35,16,0,0,0.0000,0.0000,989.8639,0,0,0,0,0.0000,0,0,C00000000000000000000000,//////////*00000000000C0C0000000000C000C00CC000C0C0C0CC0C000,000C00CC000C0C0C0CC0C000,230000000000000000C000C00C0000000000C00000000000000000000000,0.0000,0,0,0,0,1,5,8,12,19,26,0,0,1,2,2,0,0,0,0,1,5,6,7,8,12,0,0,1,1,1,S20230104265773419394642005
1547328840279818240,C20230104265822862659698734,S20230104265823258681688117,2023-01-04T12:46:44.005,2023-01-05T00:33:19,ZZ,,GR,0,0.0000,0,6,1143.9407,1143.5225,1180.7122,1044.4624,996.0850,0,0.0000,0,992.6366,0,0,0,0,13,0.0000,16063.0000,15628.0000,16111.0000,14082.9000,0/6,0,0,29,4,0,0,0.0000,0.0000,994.5134,0,0,0,56,991.5211,0,0,00000000000000000000000/,/*CCCC0*CC0C00CCCC*C*C*0C*0000000000C0C000C0C00000000000000/,C0C000C0C00000000000000/,00C000000C0C00000000000000000000000000000000000000000000000/,0.0000,1,1,1,2,2,0,3,3,3,3,0,0,1,1,1,1,1,1,2,2,0,3,3,3,3,0,0,1,1,1,S20230104265823258681688117
1547332462744993792,C20230104265826511599321097,S20230104265826881515958306,2023-01-04T13:01:07.668,2023-01-05T00:33:39,DZ,,ZZ,2,989.8686,1,1,1002.1123,999.4306,1003.0130,1003.0283,1003.0174,0,0.0000,0,0.0000,0,0,0,0,2,2800.0000,3300.0000,574.0000,3602.0000,1150.9000,0/1,1,0,1,1,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,00000000000000101110012/,/////////////////////////////////////////#######00000******/,/////#######00000******/,*000100000000*********0010000000000000000000000000101110012/,0.0000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,S20230104265826881515958306
1547333413493051392,C20230104265827457293234239,S20230104265827832066879534,2023-01-04T13:04:54.344,2023-01-05T00:33:50,XX,YH,GTJY,0,0.0000,0,1,993.9184,995.7892,994.2116,994.2376,994.2247,3,988.3791,3,988.2849,0,0,0,0,1,0.0000,1591.0000,2957.0000,1439.0000,546.7000,0/1,0,0,21,8,0,0,0.0000,0.0000,0.0000,0,0,0,106,0.0000,0,0,////////000000000000000/,0000000CCCC0000C0110000123C////////////////####000000000000/,///////####000000000000/,////////////////////////////////////////////000000000000000/,0.0000,2,4,8,9,10,3,7,8,9,12,0,0,0,0,1,2,4,7,8,8,3,7,8,9,11,0,0,0,0,1,S20230104265827832066879534
1547366904414900224,C20230104265860948651290696,S20230104265861323198447624,2023-01-04T15:17:59.202,2023-01-05T00:35:52,XX,,ZZ,0,0.0000,0,6,1079.1589,1074.9876,1120.7225,1044.2739,988.5136,0,0.0000,0,988.3133,0,0,0,0,35,0.0000,12523.0000,13726.0000,12388.0000,7975.7000,1/5,0,0,6,3,0,0,0.0000,0.0000,994.1698,0,0,0,0,0.0000,0,0,00000000000C000000000000,000000000000000000000C///*0000000000000000C//////0C00000000/,000000C//////0C00000000/,0000000000000000000000000C000000000000000000000C000000000000,0.0000,4,4,5,5,7,2,2,4,6,8,0,0,0,0,0,4,4,5,5,7,2,2,3,5,7,0,0,0,0,0,S20230104265861323198447624
1547386531765325824,C20230104265880572788879423,S20230104265880949466742851,2023-01-04T16:35:58.727,2023-01-05T00:38:06,GZ,,ZY,1,993.4190,1,1,994.0452,994.0806,994.0278,994.0110,994.0685,5,989.2275,5,0.0000,0,0,0,0,1,0.0000,410.0000,1960.0000,237.0000,680.2000,0/1,0,0,12,3,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,10100000000000000000000/,//////////////////*00000C00100011C0CC0012333445C00000000000/,C0012333445C00000000000/,/////////////////*00000000000000001010100000000000000000000/,0.0000,4,5,9,13,22,0,1,1,1,6,0,0,0,1,1,4,5,7,8,10,0,1,1,1,5,0,0,0,1,1,S20230104265880949466742851
1547466606296731648,C20230104265960647777468509,S20230104265961025130610697,2023-01-04T21:54:09.983,2023-01-05T00:40:07,GZ,YH,ZY,1,987.8622,1,12,1533.7115,1461.6366,1607.1589,1140.1685,992.0667,0,0.0000,0,990.9311,0,0,0,0,20,0.0000,45149.0000,142292.0000,35516.0000,51115.9000,2/11,0,0,4,3,0,0,0.0000,0.0000,989.5894,0,0,0,0,0.0000,0,0,0000000000000000C000000/,//////////////////////////////*00000000000000000000000C00000,000000000000000000C00000,00000000C000C0000010C0000000000000000000000000000000C000000/,0.0000,1,1,2,5,10,2,3,3,5,6,1,2,2,3,3,1,1,2,4,8,2,3,3,5,6,1,2,2,2,2,S20230104265961025130610697
1547469348666904576,C20230104265963394597793868,S20230104265963767626608667,2023-01-04T22:05:03.815,2023-01-05T00:40:13,DZ,,ZZ,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1,989.4898,1,991.5641,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,7,2,0,0,989.4531,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,0000000C000C//////*00000000000C000000C*000010000000000000C0/,0C*000010000000000000C0/,////////////////////////////////////////////////////////////,0.0000,0,1,2,2,2,1,1,1,1,3,0,0,0,0,0,0,1,2,2,2,1,1,1,1,2,0,0,0,0,0,S20230104265963767626608667
1546962072067670016,C20230103265456121840545804,S20230103265456490658283603,2023-01-03T12:29:19.649,2023-01-04T00:31:00,XX,YH,ZY,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,988.6542,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,5,2,0,0,0.0000,0.0000,987.1290,0,0,0,0,0.0000,0,0,////////////////////////,C//////////////////////////////////////////0000*00000000000/,///////0000*00000000000/,////////////////////////////////////////////////////////////,0.0000,1,1,2,4,4,0,0,1,1,4,0,0,0,0,0,1,1,2,3,3,0,0,1,1,4,0,0,0,0,0,S20230103265456490658283603
1546978671617146880,C20230103265472719141879906,S20230103265473090417475645,2023-01-03T13:35:17.29,2023-01-04T00:31:30,ZZ,YH,ZZ,0,0.0000,0,1,0.0000,0.0000,990.0381,990.0308,990.0508,0,0.0000,0,1016.5452,0,0,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,8,4,0,0,0.0000,0.0000,988.4765,0,0,0,0,0.0000,0,0,////////////////////////,////////////////////////////////C000000C000000C000C00000000/,000C000000C000C00000000/,////////////////////////////////////////////////////////////,0.0000,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,S20230103265473090417475645
1547078947795668992,C20230103265572992854143031,S20230103265573366684069981,2023-01-03T20:13:44.994,2023-01-04T00:33:27,DZ,,ZZ,0,0.0000,0,7,1190.1112,1186.4660,1195.0588,1037.0760,988.0499,0,0.0000,0,0.0000,0,0,0,0,16,0.0000,15314.0000,206971.0000,2062.0000,20219.0000,5/7,0,0,2,0,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,0000000000000000000000C0,///////////////////////////////////////C0000000C////////////,///C0000000C////////////,00000##C00000000000000000000000000000000000000000000000000C0,0.0000,0,0,0,0,4,2,2,2,2,5,0,0,0,0,0,0,0,0,0,4,2,2,2,2,5,0,0,0,0,0,S20230103265573366684069981
1546660566743420928,C20230102265154616163975182,S20230102265154985505996849,2023-01-02T16:31:15.178,2023-01-03T00:31:27,DZ,YH,QYGL,1,987.0706,1,9,1087.8763,1128.0285,1253.7827,1052.3501,987.5699,0,0.0000,0,0.0000,0,0,0,0,13,0.0000,20368.0000,43857.0000,17755.0000,8339.7000,0/6,0,146,10,1,0,0,0.0000,0.0000,995.0484,0,0,0,36,1004.0742,1,0,00000C00000000000000000/,0000000000000000000000C0000000CC000000000C0C000C////////**//,00000C0C000C////////**//,C0000000000100000000000000000000000000000C00000000000000000/,0.0000,1,1,3,4,6,2,4,5,8,12,0,0,0,0,0,1,1,3,4,4,2,3,4,4,6,0,0,0,0,0,S20230102265154985505996849
1545844474328420352,C20221231264338518447374434,S20221231264338893132935233,2022-12-31T10:28:23.584,2023-01-01T00:30:35,GZ,YH,ZZ,0,0.0000,0,9,1201.4340,1181.6373,1199.0738,1072.0194,994.0821,0,0.0000,0,990.1395,0,0,0,0,10,0.0000,13497.0000,97688.0000,11764.0000,20423.8000,1/9,0,4,4,2,0,0,0.0000,989.4383,988.2894,0,0,0,0,0.0000,1,0,0000CC00000000000000C000,///////////////*00000000C//////////////////////##00000000000,///////////##00000000000,0000000000000000000000000000000000000000CC00000000000000C000,0.0000,5,10,13,14,18,0,0,1,1,1,0,0,0,0,0,5,9,11,12,13,0,0,1,1,1,0,0,0,0,0,S20221231264338893132935233
1545992813032280064,C20221231264486857109291072,S20221231264487232042319882,2022-12-31T20:17:50.287,2023-01-01T00:33:12,GZ,YH,ZY,1,990.6702,3,4,1007.3654,1015.9144,1051.0713,1012.0196,997.0788,0,0.0000,0,987.7225,0,0,0,0,5,0.0000,3066.0000,5370.0000,2810.0000,1750.0000,0/2,0,0,22,2,0,0,0.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0,000100000C00000001000000,/*0**0**C/*0**0**0000CC000000C0000C/**0**0*C0**0**0**000000/,**0**0*C0**0**0**000000/,//////////#*00*000*00000001000000100000100000C00000001000000,0.0000,7,8,8,9,12,1,2,4,12,15,0,1,2,4,5,7,8,8,9,11,1,2,4,9,11,0,1,1,2,2,S20221231264487232042319882
1545457261958692864,C20221230263951299291262994,S20221230263951680746438725,2022-12-30T08:49:44.961,2022-12-31T00:30:16,XX,YH,GR,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1,987.2555,1,989.7833,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0/0,0,0,3,1,0,0,989.7563,0.0000,0.0000,0,0,0,0,0.0000,0,0,////////////////////////,0001C//////////////////////////////////////////*0000C0000000,///////////*0000C0000000,////////////////////////////////////////////////////////////,0.0000,0,0,0,0,3,0,1,1,2,7,0,0,0,0,0,0,0,0,0,2,0,1,1,1,5,0,0,0,0,0,S20221230263951680746438725
